year;year_range;indicator_id;friendly_name;type_data;selection_type;deprivation_type;country;city;region;value;description
1995;;urban_slum_population;Urban slum population;1000;;;China;;;151.437;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Mongolia;;;860;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Bangladesh;;;23.535;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;India;;;122.231;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Nepal;;;1.585;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Pakistan;;;20.688;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Cambodia;;;;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Indonesia;;;29.017;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Lao People's Democratic Republic;;;;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Myanmar;;;;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Philippines;;;17.158;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Thailand;;;;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Viet Nam;;;8.852;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Iraq;;;2.439;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Jordan;;;;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Lebanon;;;;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Saudi Arabia;;;;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Syrian Arab Republic;;;;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Turkey;;;7.859;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Yemen;;;;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Argentina;;;9.772;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Belize;;;;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Bolivia;;;2.590;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Brazil;;;42.789;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Chile;;;;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Colombia;;;6.884;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Costa Rica;;;;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Dominican Republic;;;1.143;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;Ecuador;;;;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;El Salvador;;;;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_slum_population;Urban slum population;1000;;;French Guiana;;;;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
