"2000";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Algeria";"El Djaza�r  (Algiers)";"";"2278";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2000";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Algeria";"Wahran (Oran)";"";"706";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2000";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Angola";"Huambo";"";"578";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2000";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Angola";"Luanda";"";"2591";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2000";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Benin";"Cotonou";"";"642";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2000";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Burkina Faso";"Ouagadougou";"";"921";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2000";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Cameroon";"Douala";"";"149";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2000";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Cameroon";"Yaound�";"";"1351";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2000";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Chad";"N'Djam�na";"";"703";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2000";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Congo";"Brazzaville";"";"1022";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2000";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Congo";"Pointe-Noire";"";"539";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2000";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"C�te d'Ivoire";"Abidjan";"";"3028";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2000";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"C�te d'Ivoire";"Yamoussoukro";"";"348";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2000";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Democratic Republic of the Congo";"Kananga";"";"533";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2000";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Democratic Republic of the Congo";"Kinshasa";"";"5414";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2000";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Democratic Republic of the Congo";"Kisangani";"";"516";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
