year;year_range;indicator_id;friendly_name;type_data;selection_type;deprivation_type;country;city;region;value;description
2005;;urban_slum_population;Urban slum population;1000;;;China;;;183.544;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Mongolia;;;878;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Bangladesh;;;27.831;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;India;;;112.913;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Nepal;;;2.630;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Pakistan;;;27.158;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Cambodia;;;2.052;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Indonesia;;;24.777;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Lao People's Democratic Republic;;;1.277;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Myanmar;;;6.701;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Philippines;;;17.972;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Thailand;;;5.539;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Viet Nam;;;9.491;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Iraq;;;9.974;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Jordan;;;689;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Lebanon;;;1.877;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Saudi Arabia;;;3.442;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Syrian Arab Republic;;;1.080;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Turkey;;;7.422;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Yemen;;;4.088;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Argentina;;;9.274;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Belize;;;;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Bolivia;;;2.972;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Brazil;;;45.428;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Chile;;;1.285;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Colombia;;;5.670;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Costa Rica;;;291;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Dominican Republic;;;1.100;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Ecuador;;;1.786;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;El Salvador;;;1.079;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;French Guiana;;;16;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Grenada;;;2;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Guadeloupe;;;24;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Guatemala;;;2.572;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Guyana;;;73;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Haiti;;;2.908;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Honduras;;;1.170;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Jamaica;;;840;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Mexico;;;11.574;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Nicaragua;;;1.388;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Panama;;;526;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Paraguay;;;608;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Peru;;;7.540;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Saint Lucia;;;5;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Suriname;;;13;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Trinidad and Tobago;;;40;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
2005;;urban_slum_population;Urban slum population;1000;;;Venezuela (Bolivarian Republic of);;;7.861;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
