"year";"year_range";"indicator_id";"friendly_name";"type_data";"selection_type";"deprivation_type";"country";"city";"region";"value";"description";"category"
1992;;"net_enrolment_rate_3_shelter_deprivation";"Net enrolment rate in primary education in urban and rural areas (Male) – 3 Shelter deprivation";"p";"3 Shelter deprivation";;"Egypt";;;76.6;"UNHABITAT_UNHABITAT_DHS";"Slum dwellers"
1995;;"net_enrolment_rate_3_shelter_deprivation";"Net enrolment rate in primary education in urban and rural areas (Male) – 3 Shelter deprivation";"p";"3 Shelter deprivation";;"Egypt";;;80.2;"UNHABITAT_UNHABITAT_DHS";"Slum dwellers"
2000;;"net_enrolment_rate_3_shelter_deprivation";"Net enrolment rate in primary education in urban and rural areas (Male) – 3 Shelter deprivation";"p";"3 Shelter deprivation";;"Egypt";;;43.6;"UNHABITAT_UNHABITAT_DHS";"Slum dwellers"
2003;;"net_enrolment_rate_3_shelter_deprivation";"Net enrolment rate in primary education in urban and rural areas (Male) – 3 Shelter deprivation";"p";"3 Shelter deprivation";;"Egypt";;;36.8;"UNHABITAT_UNHABITAT_DHS";"Slum dwellers"
2005;;"net_enrolment_rate_3_shelter_deprivation";"Net enrolment rate in primary education in urban and rural areas (Male) – 3 Shelter deprivation";"p";"3 Shelter deprivation";;"Egypt";;;89.8;"UNHABITAT_UNHABITAT_DHS";"Slum dwellers"
1992;;"net_enrolment_rate_3_shelter_deprivation";"Net enrolment rate in primary education in urban and rural areas (Male) – 3 Shelter deprivation";"p";"3 Shelter deprivation";;"Morocco";;;62.5;"UNHABITAT_UNHABITAT_DHS";"Slum dwellers"
2004;;"net_enrolment_rate_3_shelter_deprivation";"Net enrolment rate in primary education in urban and rural areas (Male) – 3 Shelter deprivation";"p";"3 Shelter deprivation";;"Morocco";;;100;"UNHABITAT_UNHABITAT_DHS";"Slum dwellers"
2000;;"net_enrolment_rate_3_shelter_deprivation";"Net enrolment rate in primary education in urban and rural areas (Male) – 3 Shelter deprivation";"p";"3 Shelter deprivation";;"Angola";;;78.9;"UNHABITAT_UNHABITAT_DHS";"Slum dwellers"
1996;;"net_enrolment_rate_3_shelter_deprivation";"Net enrolment rate in primary education in urban and rural areas (Male) – 3 Shelter deprivation";"p";"3 Shelter deprivation";;"Benin";;;46.3;"UNHABITAT_UNHABITAT_DHS";"Slum dwellers"
2001;;"net_enrolment_rate_3_shelter_deprivation";"Net enrolment rate in primary education in urban and rural areas (Male) – 3 Shelter deprivation";"p";"3 Shelter deprivation";;"Benin";;;48.3;"UNHABITAT_UNHABITAT_DHS";"Slum dwellers"
1992;;"net_enrolment_rate_3_shelter_deprivation";"Net enrolment rate in primary education in urban and rural areas (Male) – 3 Shelter deprivation";"p";"3 Shelter deprivation";;"Burkina Faso";;;63.3;"UNHABITAT_UNHABITAT_DHS";"Slum dwellers"
1999;;"net_enrolment_rate_3_shelter_deprivation";"Net enrolment rate in primary education in urban and rural areas (Male) – 3 Shelter deprivation";"p";"3 Shelter deprivation";;"Burkina Faso";;;73.9;"UNHABITAT_UNHABITAT_DHS";"Slum dwellers"
2003;;"net_enrolment_rate_3_shelter_deprivation";"Net enrolment rate in primary education in urban and rural areas (Male) – 3 Shelter deprivation";"p";"3 Shelter deprivation";;"Burkina Faso";;;52.7;"UNHABITAT_UNHABITAT_DHS";"Slum dwellers"
1991;;"net_enrolment_rate_3_shelter_deprivation";"Net enrolment rate in primary education in urban and rural areas (Male) – 3 Shelter deprivation";"p";"3 Shelter deprivation";;"Cameroon";;;45.6;"UNHABITAT_UNHABITAT_DHS";"Slum dwellers"
1998;;"net_enrolment_rate_3_shelter_deprivation";"Net enrolment rate in primary education in urban and rural areas (Male) – 3 Shelter deprivation";"p";"3 Shelter deprivation";;"Cameroon";;;67.8;"UNHABITAT_UNHABITAT_DHS";"Slum dwellers"
