"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Algeria";"El Djaza�r  (Algiers)";"";"2851";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Algeria";"Wahran (Oran)";"";"776";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Angola";"Huambo";"";"1039";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Angola";"Luanda";"";"479";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Benin";"Cotonou";"";"882";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Burkina Faso";"Ouagadougou";"";"1911";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Cameroon";"Douala";"";"2348";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Cameroon";"Yaound�";"";"232";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Chad";"N'Djam�na";"";"1038";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Congo";"Brazzaville";"";"1557";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Congo";"Pointe-Noire";"";"807";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"C�te d'Ivoire";"Abidjan";"";"4151";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"C�te d'Ivoire";"Yamoussoukro";"";"885";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Democratic Republic of the Congo";"Kananga";"";"846";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Democratic Republic of the Congo";"Kinshasa";"";"8415";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Democratic Republic of the Congo";"Kisangani";"";"783";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Democratic Republic of the Congo";"Lubumbashi";"";"1486";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Democratic Republic of the Congo";"Mbuji-Mayi";"";"1433";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Egypt";"Al-Iskandariyah (Alexandria)";"";"44";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
"2010";"";"urban_population_cities";"Urban population – Cities";"1000";"";"";"Egypt";"Al-Qahirah (Cairo)";"";"11031";"Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change";"Slum dwellers"
