year;year_range;indicator_id;friendly_name;type_data;selection_type;deprivation_type;country;city;region;value;description
1995;;urban_population;Urban population;1000;;;China;;;374.257;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Mongolia;;;1.289;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Bangladesh;;;27.786;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;India;;;253.473;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Nepal;;;2.356;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Pakistan;;;41.514;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Cambodia;;;1.611;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Indonesia;;;68.087;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Lao People's Democratic Republic;;;836;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Myanmar;;;11.372;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Philippines;;;33.786;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Thailand;;;18.208;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Viet Nam;;;16.202;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Iraq;;;14.424;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Jordan;;;3.366;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Lebanon;;;2.961;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Saudi Arabia;;;14.361;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Syrian Arab Republic;;;7.320;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Turkey;;;38.023;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Yemen;;;3.688;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Argentina;;;30.827;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Belize;;;105;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Bolivia;;;4.446;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Brazil;;;125.489;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Chile;;;12.158;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Colombia;;;25.710;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Costa Rica;;;1.941;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Dominican Republic;;;4.679;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
1995;;urban_population;Urban population;1000;;;Ecuador;;;6.589;Table 6 Urban population, proportion of urban population living in slum area and urban slum population
